date,id_call,charter_type_call,name_legal_call,name_call,org_type_call,fed_district_code_call,city_call,country_call,state_call,fed_regulator2_call,lei_call,parent_id_call,common_id,id,fed_district_code,NONINTEREST-BEARING DEPOSITS (BHC CONSOL. FOREIGN OFC.),INTEREST-BEARING DEPOSITS (BHC CONSOL. U.S. OFC),charter_type,city,country,parent_id,lei,name_legal,name,org_type,fed_regulator,state
20171231.0,265407.0,300.0,BANK OF NEW HAMPSHIRE,BANK OF NH,1.0,1.0,LACONIA,UNITED STATES,NH,FDIC,254900PJVECT3YD6KY88,2545831.0,2545831.0,2545831,1,291404.0,962287.0,500,LACONIA,UNITED STATES,0,0,BNH FINANCIAL,BNH FNCL,6,FRS,NH
20171231.0,266271.0,200.0,TCF NATIONAL BANK,TCF NB,1.0,9.0,SIOUX FALLS,UNITED STATES,SD,OCC,549300GJGUHNTC6JI536,2389941.0,2389941.0,2389941,9,3749728.0,14648603.0,500,WAYZATA,UNITED STATES,0,0,TCF FINANCIAL CORPORATION,TCF FC,1,FRS,MN
20171231.0,3856066.0,400.0,"TCF BANK INTERNATIONAL, INC.",TCF BANK INTL,1.0,9.0,WAYZATA,UNITED STATES,MN,FRS,0,2389941.0,2389941.0,2389941,9,3749728.0,14648603.0,500,WAYZATA,UNITED STATES,0,0,TCF FINANCIAL CORPORATION,TCF FC,1,FRS,MN
20171231.0,268006.0,300.0,MASCOMA BANK,MASCOMA BK,1.0,1.0,LEBANON,UNITED STATES,NH,FRS,0,3846106.0,3846106.0,3846106,1,218641.0,1156531.0,500,LEBANON,UNITED STATES,0,0,MASCOMA MUTUAL FINANCIAL SERVICES CORPORATION,MASCOMA MUT FS CORP,6,FRS,NH
20171231.0,268677.0,300.0,CARVER FEDERAL SAVINGS BANK,CARVER FSB,1.0,2.0,NEW YORK,UNITED STATES,NY,OCC,0,2531245.0,2531245.0,2531245,3,70280.0,496378.0,500,NEW YORK,UNITED STATES,0,0,"CARVER BANCORP, INC.",CARVER BC,1,FRS,NY
20171231.0,272272.0,200.0,SOUTHERN BANK,SOUTHERN BK,1.0,8.0,POPLAR BLUFF,UNITED STATES,MO,FRS,549300YKBMBBIIMQJS94,3266227.0,3266227.0,3266227,8,192321.0,1316652.0,500,POPLAR BLUFF,UNITED STATES,0,0,"SOUTHERN MISSOURI BANCORP, INC.",SOUTHERN MO BC,1,FRS,MO
20171231.0,273336.0,200.0,"BANK OF TAMPA, THE",BANK OF TAMPA,1.0,6.0,TAMPA,UNITED STATES,FL,FDIC,549300H3F1P2EQW0FC36,1246467.0,1246467.0,1246467,6,661283.0,779701.0,500,TAMPA,UNITED STATES,0,0,TAMPA BAY BANKING COMPANY,TAMPA BAY BKG CO,1,FRS,FL
20171231.0,273662.0,200.0,FIRST STATE BANK OF UVALDE,FIRST ST BK,1.0,11.0,UVALDE,UNITED STATES,TX,FDIC,0,1102451.0,1102451.0,1102451,11,187500.0,998367.0,500,UVALDE,UNITED STATES,0,0,"BRISCOE RANCH, INC.",BRISCOE RANCH,1,FRS,TX
20171231.0,274548.0,200.0,NORTHWESTERN BANK,NORTHWESTERN BK,1.0,7.0,ORANGE CITY,UNITED STATES,IA,FDIC,0,1200348.0,1200348.0,1200348,7,314756.0,805071.0,500,DAKOTA DUNES,UNITED STATES,0,0,SECURITY NATIONAL CORPORATION,SECURITY NAT CORP,1,FRS,SD
20171231.0,418249.0,200.0,"THE SECURITY NATIONAL BANK OF SIOUX CITY, IOWA",SECURITY NB OF SIOUX CITY IA,1.0,7.0,SIOUX CITY,UNITED STATES,IA,OCC,5493003QPO86QUI9FJ04,1200348.0,1200348.0,1200348,7,314756.0,805071.0,500,DAKOTA DUNES,UNITED STATES,0,0,SECURITY NATIONAL CORPORATION,SECURITY NAT CORP,1,FRS,SD
20171231.0,2529176.0,200.0,SECURITY NATIONAL BANK OF SOUTH DAKOTA,SECURITY NB OF SD,1.0,9.0,DAKOTA DUNES,UNITED STATES,SD,OCC,549300RK7Q0WLYYRNC19,1200348.0,1200348.0,1200348,7,314756.0,805071.0,500,DAKOTA DUNES,UNITED STATES,0,0,SECURITY NATIONAL CORPORATION,SECURITY NAT CORP,1,FRS,SD
20171231.0,276579.0,200.0,"ZB, NATIONAL ASSOCIATION",ZB NA,1.0,12.0,SALT LAKE CITY,UNITED STATES,UT,OCC,8WH0EE09O9V05QJZ3V89,1027004.0,1027004.0,1027004,12,23868342,28752733,500,SALT LAKE CITY,UNITED STATES,1027004,YYQWUR1Z2BCX32HQS333,ZIONS BANCORPORATION,ZIONS BC,1,FRS,UT
20171231.0,278818.0,200.0,PEOPLES SECURITY BANK AND TRUST COMPANY,PEOPLES SCTY B&TC,1.0,3.0,SCRANTON,UNITED STATES,PA,FDIC,0,1139541.0,1139541.0,1139541,3,381117.0,1337901.0,500,SCRANTON,UNITED STATES,0,0,PEOPLES FINANCIAL SERVICES CORPORATION,PEOPLES FS CORP,1,FRS,PA
20171231.0,279105.0,300.0,FLORENCE BANK,FLORENCE BK,1.0,1.0,FLORENCE,UNITED STATES,MA,FDIC,0,3367106.0,3367106.0,3367106,1,259110.0,865349.0,500,FLORENCE,UNITED STATES,0,0,"FLORENCE BANCORP, MHC",FLORENCE BC MHC,6,FRS,MA
20171231.0,280110.0,200.0,KEYBANK NATIONAL ASSOCIATION,KEYBANK NA,1.0,4.0,CLEVELAND,UNITED STATES,OH,OCC,0,1068025.0,1068025.0,1068025,4,33693527.0,71565886.0,500,CLEVELAND,UNITED STATES,0,RKPI3RZGV1V1FJTH5T61,KEYCORP,KEYCORP,1,FRS,OH
20171231.0,2599601.0,400.0,KEY EQUIPMENT FINANCE INTERNATIONAL INC.,KEY EQUIP FNC INTL,1.0,4.0,SUPERIOR,UNITED STATES,CO,FRS,549300LWEBPTNGB7SP52,1068025.0,1068025.0,1068025,4,33693527.0,71565886.0,500,CLEVELAND,UNITED STATES,0,RKPI3RZGV1V1FJTH5T61,KEYCORP,KEYCORP,1,FRS,OH
20171231.0,4368351.0,250.0,KEY NATIONAL TRUST COMPANY OF DELAWARE,KEY NAT TC OF DE,1.0,0.0,WILMINGTON,UNITED STATES,DE,OCC,0,1068025.0,1068025.0,1068025,4,33693527.0,71565886.0,500,CLEVELAND,UNITED STATES,0,RKPI3RZGV1V1FJTH5T61,KEYCORP,KEYCORP,1,FRS,OH
20171231.0,282075.0,300.0,WASHINGTON FINANCIAL BANK,WASHINGTON FNCL BK,6.0,4.0,WASHINGTON,UNITED STATES,PA,FDIC,5493000M096YV1VLKD70,3831326.0,3831326.0,3831326,4,142152.0,802646.0,500,WASHINGTON,UNITED STATES,0,0,WFSB MUTUAL HOLDING COMPANY,WFSB MUTUAL HOLDING CO,6,FRS,PA
20171231.0,288853.0,200.0,FIRSTBANK,FIRSTBANK,1.0,10.0,LAKEWOOD,UNITED STATES,CO,FRS,5493009V3WNJX9V2GZ85,1060627.0,1060627.0,1060627,10,1360885,14456114,500,LAKEWOOD,UNITED STATES,1060627,0,FIRSTBANK HOLDING COMPANY,FIRSTBANK HC,1,FRS,CO
20171231.0,289515.0,200.0,FARMERS AND MERCHANTS TRUST COMPANY OF CHAMBERSBURG,FARMERS & MERCHANTS TR CO OF,1.0,3.0,CHAMBERSBURG,UNITED STATES,PA,FDIC,0,1118238.0,1118238.0,1118238,3,196853.0,850328.0,500,CHAMBERSBURG,UNITED STATES,0,0,FRANKLIN FINANCIAL SERVICES CORPORATION,FRANKLIN FNCL SVC CORP,1,FRS,PA
20171231.0,289702.0,300.0,NORWAY SAVINGS BANK,NORWAY SVG BK,1.0,1.0,NORWAY,UNITED STATES,ME,FDIC,549300S32ZDD67D2FB46,2835475.0,2835475.0,2835475,1,250515.0,672597.0,500,NORWAY,UNITED STATES,0,0,"NORWAY BANCORP, MHC",NORWAY BC MHC,6,FRS,ME
20171231.0,290052.0,200.0,CENTRAL BANK OF THE OZARKS,CENTRAL BK OF THE OZARKS,1.0,8.0,SPRINGFIELD,UNITED STATES,MO,FRS,549300CFJHGA40RI7O81,1094314.0,1094314.0,1094314,8,3164308.0,6730450.0,500,JEFFERSON CITY,UNITED STATES,0,0,"CENTRAL BANCOMPANY, INC",CENTRAL BANCOMPANY INC,1,FRS,MO
20171231.0,299046.0,200.0,CENTRAL BANK OF BOONE COUNTY,CENTRAL BK OF BOONE CTY,1.0,8.0,COLUMBIA,UNITED STATES,MO,FRS,549300OUV501REVTQ527,1094314.0,1094314.0,1094314,8,3164308.0,6730450.0,500,JEFFERSON CITY,UNITED STATES,0,0,"CENTRAL BANCOMPANY, INC",CENTRAL BANCOMPANY INC,1,FRS,MO
20171231.0,386852.0,200.0,CENTRAL BANK OF WARRENSBURG,CENTRAL BK OF WARRENSBURG,1.0,10.0,WARRENSBURG,UNITED STATES,MO,FRS,549300T7TUTAOW4OUS39,1094314.0,1094314.0,1094314,8,3164308.0,6730450.0,500,JEFFERSON CITY,UNITED STATES,0,0,"CENTRAL BANCOMPANY, INC",CENTRAL BANCOMPANY INC,1,FRS,MO
20171231.0,506249.0,200.0,CENTRAL BANK OF ST. LOUIS,CENTRAL BK OF ST LOUIS,1.0,8.0,CLAYTON,UNITED STATES,MO,FRS,549300ZQKLX5VHD8E865,1094314.0,1094314.0,1094314,8,3164308.0,6730450.0,500,JEFFERSON CITY,UNITED STATES,0,0,"CENTRAL BANCOMPANY, INC",CENTRAL BANCOMPANY INC,1,FRS,MO
20171231.0,576541.0,200.0,CENTRAL BANK OF BRANSON,CENTRAL BK OF BRANSON,1.0,8.0,BRANSON,UNITED STATES,MO,FRS,0,1094314.0,1094314.0,1094314,8,3164308.0,6730450.0,500,JEFFERSON CITY,UNITED STATES,0,0,"CENTRAL BANCOMPANY, INC",CENTRAL BANCOMPANY INC,1,FRS,MO
20171231.0,611451.0,200.0,CENTRAL BANK OF SEDALIA,CENTRAL BK OF SEDALIA,1.0,10.0,SEDALIA,UNITED STATES,MO,FRS,0,1094314.0,1094314.0,1094314,8,3164308.0,6730450.0,500,JEFFERSON CITY,UNITED STATES,0,0,"CENTRAL BANCOMPANY, INC",CENTRAL BANCOMPANY INC,1,FRS,MO
20171231.0,704559.0,200.0,CENTRAL BANK OF THE MIDWEST,CENTRAL BK OF THE MW,1.0,10.0,LEE'S SUMMIT,UNITED STATES,MO,FRS,0,1094314.0,1094314.0,1094314,8,3164308.0,6730450.0,500,JEFFERSON CITY,UNITED STATES,0,0,"CENTRAL BANCOMPANY, INC",CENTRAL BANCOMPANY INC,1,FRS,MO
20171231.0,853952.0,200.0,"CENTRAL TRUST BANK, THE",CENTRAL TR BK,1.0,8.0,JEFFERSON CITY,UNITED STATES,MO,FRS,0,1094314.0,1094314.0,1094314,8,3164308.0,6730450.0,500,JEFFERSON CITY,UNITED STATES,0,0,"CENTRAL BANCOMPANY, INC",CENTRAL BANCOMPANY INC,1,FRS,MO
20171231.0,854454.0,200.0,JEFFERSON BANK OF MISSOURI,JEFFERSON BK OF MO,1.0,8.0,JEFFERSON CITY,UNITED STATES,MO,FRS,0,1094314.0,1094314.0,1094314,8,3164308.0,6730450.0,500,JEFFERSON CITY,UNITED STATES,0,0,"CENTRAL BANCOMPANY, INC",CENTRAL BANCOMPANY INC,1,FRS,MO
20171231.0,934954.0,200.0,CENTRAL BANK OF AUDRAIN COUNTY,CENTRAL BK OF AUDRAIN CTY,1.0,8.0,MEXICO,UNITED STATES,MO,FRS,0,1094314.0,1094314.0,1094314,8,3164308.0,6730450.0,500,JEFFERSON CITY,UNITED STATES,0,0,"CENTRAL BANCOMPANY, INC",CENTRAL BANCOMPANY INC,1,FRS,MO
20171231.0,997650.0,200.0,CENTRAL BANK OF MOBERLY,CENTRAL BK OF MOBERLY,1.0,8.0,MOBERLY,UNITED STATES,MO,FRS,0,1094314.0,1094314.0,1094314,8,3164308.0,6730450.0,500,JEFFERSON CITY,UNITED STATES,0,0,"CENTRAL BANCOMPANY, INC",CENTRAL BANCOMPANY INC,1,FRS,MO
20171231.0,1015243.0,200.0,CENTRAL BANK OF LAKE OF THE OZARKS,CENTRAL BK OF LK OF THE OZARKS,1.0,8.0,OSAGE BEACH,UNITED STATES,MO,FRS,0,1094314.0,1094314.0,1094314,8,3164308.0,6730450.0,500,JEFFERSON CITY,UNITED STATES,0,0,"CENTRAL BANCOMPANY, INC",CENTRAL BANCOMPANY INC,1,FRS,MO
20171231.0,2826316.0,200.0,CENTRAL BANK OF OKLAHOMA,CENTRAL BK OF OK,1.0,10.0,TULSA,UNITED STATES,OK,FRS,0,1094314.0,1094314.0,1094314,8,3164308.0,6730450.0,500,JEFFERSON CITY,UNITED STATES,0,0,"CENTRAL BANCOMPANY, INC",CENTRAL BANCOMPANY INC,1,FRS,MO
20171231.0,292908.0,200.0,"EVANS BANK, NATIONAL ASSOCIATION",EVANS BK NA,1.0,2.0,ANGOLA,UNITED STATES,NY,OCC,0,1401190.0,1401190.0,1401190,2,85302.0,965927.0,500,ANGOLA,UNITED STATES,0,0,"EVANS BANCORP, INC.",EVANS BC,1,FRS,NY
20171231.0,293053.0,200.0,COMMUNITY NATIONAL BANK,COMMUNITY NB,1.0,11.0,MIDLAND,UNITED STATES,TX,OCC,0,2868950.0,2868950.0,2868950,11,146856.0,937095.0,500,MIDLAND,UNITED STATES,0,0,"MIDLAND BANCSHARES, INC.",MIDLAND BSHRS,1,FRS,TX
20171231.0,294779.0,300.0,TIMBERLAND BANK,TIMBERLAND BK,1.0,12.0,HOQUIAM,UNITED STATES,WA,FDIC,0,2621548.0,2621548.0,2621548,12,210108.0,665966.0,500,HOQUIAM,UNITED STATES,0,0,"TIMBERLAND BANCORP, INC.",TIMBERLAND BC,1,FRS,WA
20171231.0,302656.0,200.0,MINNWEST BANK,MINNWEST BK,1.0,9.0,REDWOOD FALLS,UNITED STATES,MN,FDIC,549300WYC8C6REMY4E38,1141348.0,1141348.0,1141348,9,319342.0,1163798.0,500,MINNETONKA,UNITED STATES,0,0,MINNWEST CORPORATION,MINNWEST CORP,1,FRS,MN
20171231.0,303550.0,200.0,KLEINBANK,KLEINBANK,1.0,9.0,CHASKA,UNITED STATES,MN,FDIC,0L0W72STJN2EGP1X2N39,1123915.0,1123915.0,1123915,9,406347.0,1286493.0,500,CHASKA,UNITED STATES,0,0,"KLEIN FINANCIAL, INC.",KLEIN FNCL,1,FRS,MN
20171231.0,305750.0,200.0,FORT HOOD NATIONAL BANK,FORT HOOD NB,1.0,11.0,FORT HOOD,UNITED STATES,TX,OCC,0,1108097.0,1108097.0,1108097,11,1074301.0,594699.0,500,KILLEEN,UNITED STATES,0,0,"FIRST COMMUNITY BANCSHARES, INC.",FIRST CMNTY BSHRS,1,FRS,TX
20171231.0,613950.0,200.0,FIRST NATIONAL BANK TEXAS DBA FIRST CONVENIENCE BANK,DBA FIRST CONVENIENCE BK,1.0,11.0,KILLEEN,UNITED STATES,TX,OCC,5493006KQF5UKZ3Y9N07,1108097.0,1108097.0,1108097,11,1074301.0,594699.0,500,KILLEEN,UNITED STATES,0,0,"FIRST COMMUNITY BANCSHARES, INC.",FIRST CMNTY BSHRS,1,FRS,TX
20171231.0,310978.0,300.0,WATERSTONE BANK,WATERSTONE BK,1.0,7.0,WAUWATOSA,UNITED STATES,WI,FDIC,549300GDJSUYPH6UC416,4523431.0,4523431.0,4523431,7,37803.0,954076.0,500,WAUWATOSA,UNITED STATES,0,5493002KM21XRC2DCQ02,"WATERSTONE FINANCIAL, INC.",WATERSTONE FNCL,1,FRS,WI
20171231.0,311050.0,200.0,AMERICAN HERITAGE BANK,AMERICAN HERITAGE BK,1.0,10.0,SAPULPA,UNITED STATES,OK,FRS,0,1052220.0,1052220.0,1052220,10,198680,683179,500,SAPULPA,UNITED STATES,1052220,0,"AMERICAN BANCORPORATION, INC.",AMERICAN BC,1,FRS,OK
20171231.0,311845.0,200.0,ARVEST BANK,ARVEST BK,1.0,8.0,FAYETTEVILLE,UNITED STATES,AR,FRS,COINQMNIM6RBU631DD85,1095674.0,1095674.0,1095674,8,2212771.0,12146501.0,500,BENTONVILLE,UNITED STATES,0,PW6XHTL8UAL7DB8VUQ11,"ARVEST BANK GROUP, INC.",ARVEST BK GRP,1,FRS,AR
20171231.0,312730.0,200.0,BRIDGEVIEW BANK GROUP,BRIDGEVIEW BK GRP,1.0,7.0,BRIDGEVIEW,UNITED STATES,IL,FDIC,0,1209145.0,1209145.0,1209145,7,151638.0,836180.0,500,BRIDGEVIEW,UNITED STATES,0,0,"BRIDGEVIEW BANCORP, INC.",BRIDGEVIEW BC,1,FRS,IL
20171231.0,316840.0,200.0,REPUBLIC BANK & TRUST COMPANY,REPUBLIC B&TC,1.0,8.0,LOUISVILLE,UNITED STATES,KY,FDIC,0,1097025.0,1097025.0,1097025,8,1022042.0,2411116.0,500,LOUISVILLE,UNITED STATES,0,0,"REPUBLIC BANCORP, INC.",REPUBLIC BANCORP,1,FRS,KY
20171231.0,317342.0,200.0,STOCK YARDS BANK & TRUST COMPANY,STOCK YARDS B&TC,1.0,8.0,LOUISVILLE,UNITED STATES,KY,FDIC,4LJGQ9KJ9S0CP4B1FY29,1249730.0,1249730.0,1249730,8,674752.0,1903598.0,500,LOUISVILLE,UNITED STATES,0,549300YERP9H5TDIQW16,"STOCK YARDS BANCORP, INC.",STOCK YARDS BC,1,FRS,KY
20171231.0,318974.0,310.0,FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION OF LAKEWOOD,FIRST FS&LA OF LAKEWOOD,1.0,4.0,LAKEWOOD,UNITED STATES,OH,OCC,549300DPWFIO1S3DF358,4843090.0,4843090.0,4843090,4,186901.0,1254840.0,500,LAKEWOOD,UNITED STATES,0,0,FIRST MUTUAL HOLDING CO.,FIRST MUT HOLD CO,6,FRS,OH
20171231.0,493077.0,300.0,BELPRE SAVINGS BANK,BELPRE SVG BK,6.0,4.0,BELPRE,UNITED STATES,OH,FDIC,0,4843090.0,4843090.0,4843090,4,186901.0,1254840.0,500,LAKEWOOD,UNITED STATES,0,0,FIRST MUTUAL HOLDING CO.,FIRST MUT HOLD CO,6,FRS,OH
20171231.0,320119.0,200.0,ISRAEL DISCOUNT BANK OF NEW YORK,ISRAEL DISCOUNT BK OF NY,1.0,2.0,NEW YORK,UNITED STATES,NY,FDIC,MWFSX38ED3OPH2LWN965,2894230.0,2894230.0,2894230,2,469519.0,7274676.0,500,NEW YORK,UNITED STATES,0,0,"DISCOUNT BANCORP, INC.",DISCOUNT BC,1,FRS,NY
