activity year_x,respondent id,agency code_x,parent respondent id,parent name (panel),parent city (panel),parent state (panel),region,assets_x,other lender code_x,respondent name (panel)_x,respondent city (panel)_x,respondent state (panel)_x,top holder rssd id,top holder name,top holder city,top holder state,top holder country,respondent rssd id,parent rssd id,respondent fips state number,activity year_y,agency code_y,federal tax id,respondent name,respondent mailing address,respondent city,respondent state,respondent zip code,parent name,parent address,parent city,parent state,parent zip code,respondent name (panel)_y,respondent city (panel)_y,respondent state (panel)_y,assets_y,other lender code_y,region code,lar count,validity error
2013,0000008663,3,          ,                              ,                         ,  ,13,2230791,0,FIRST BK                                                              ,LEXINGTON                ,TN                    ,1132104,FIRST SOUTH BC                ,LEXINGTON                ,TN,UNITED STATES                           ,436159,0,47,2013,3,62-0198265,FIRSTBANK,11 CHANNING WAY,JACKSON,TN,38305,FIRST SOUTH BANKCORP,30 SOUTH MAIN STREET,LEXINGTON,TN,38351,FIRST BK,LEXINGTON,TN,2230791,0,13,6562,N
2013,0000008693,3,          ,                              ,                         ,  ,9,87230,0,BANK OF GALESVILLE                                                    ,GALESVILLE               ,WI                    ,1127249,GALE BHC                      ,GALESVILLE               ,WI,UNITED STATES                           ,167453,0,55,2013,3,39-0147720,BANK OF GALESVILLE,16893 SOUTH MAIN,GALESVILLE,WI,54630,,,,,,BANK OF GALESVILLE,GALESVILLE,WI,87230,0,9,227,N
2013,0000008693,3,          ,                              ,                         ,  ,9,87230,0,BANK OF GALESVILLE                                                    ,GALESVILLE               ,WI                    ,1127249,GALE BHC                      ,GALESVILLE               ,WI,UNITED STATES                           ,167453,0,55,2013,5,16-0786241,NIAGARA'S CHOICE FCU,3619 PACKARD RD,NIAGARA FALLS,NY,14303,,,,,,NIAGARA'S CHOICE FCU,NIAGARA FALLS,NY,124307,0,1,70,N
2013,0000008693,5,          ,                              ,                         ,  ,1,124307,0,NIAGARA'S CHOICE FCU                                                  ,NIAGARA FALLS            ,NY                    ,0,                              ,                         ,  ,                                        ,265788,0,36,2013,3,39-0147720,BANK OF GALESVILLE,16893 SOUTH MAIN,GALESVILLE,WI,54630,,,,,,BANK OF GALESVILLE,GALESVILLE,WI,87230,0,9,227,N
2013,0000008693,5,          ,                              ,                         ,  ,1,124307,0,NIAGARA'S CHOICE FCU                                                  ,NIAGARA FALLS            ,NY                    ,0,                              ,                         ,  ,                                        ,265788,0,36,2013,5,16-0786241,NIAGARA'S CHOICE FCU,3619 PACKARD RD,NIAGARA FALLS,NY,14303,,,,,,NIAGARA'S CHOICE FCU,NIAGARA FALLS,NY,124307,0,1,70,N
2013,0000008698,3,          ,                              ,                         ,  ,9,462554,0,PORT WASHINGTON ST BK                                                 ,PORT WASHINGTON          ,WI                    ,1208577,PORT BSHRS                    ,PORT WASHINGTON          ,WI,UNITED STATES                           ,937740,0,55,2013,3,39-0545620,PORT WASHINGTON STATE BANK,206 N FRANKLIN ST,PORT WASHINGTON,WI,53074,,,,,,PORT WASHINGTON ST BK,PORT WASHINGTON,WI,462554,0,9,1077,N
2013,0000008700,3,          ,                              ,                         ,  ,9,61850,0,WALDO ST BK                                                           ,WALDO                    ,WI                    ,0,                              ,                         ,  ,                                        ,131940,0,55,2013,3,39-0684560,WALDO STATE BANK,119 N DEPOT STREET,WALDO,WI,53093,,,,,,WALDO ST BK,WALDO,WI,61850,0,9,73,N
2013,0000008714,3,          ,                              ,                         ,  ,9,78259,0,UNITY BK                                                              ,AUGUSTA                  ,WI                    ,1122048,AUGUSTA FC                    ,AUGUSTA                  ,WI,UNITED STATES                           ,443353,0,55,2013,3,39-0532570,UNITY BANK,207 W. LINCOLN ST.,AUGUSTA,WI,54722,,,,,,UNITY BK,AUGUSTA,WI,78259,0,9,62,N
2013,0000008745,3,          ,                              ,                         ,  ,9,391033,0,FIRST ST BK MIDDLEBURY                                                ,MIDDLEBURY               ,IN                    ,1210244,CRYSTAL VALLEY FC             ,MIDDLEBURY               ,IN,UNITED STATES                           ,967046,0,18,2013,3,35-0310540,FIRST STATE BANK OF MIDDLEBURY,111 S MAIN ST,MIDDLEBURY,IN,46540,,,,,,FIRST ST BK MIDDLEBURY,MIDDLEBURY,IN,391033,0,9,491,N
2013,0000008752,3,          ,                              ,                         ,  ,11,136108,0,FIRST T&SB                                                            ,WHEATLAND                ,IA                    ,1206014,WHEATLAND BC                  ,WHEATLAND                ,IA,UNITED STATES                           ,640442,0,19,2013,3,42-0219180,FIRST TRUST AND SAVINGS BANK,123 S MAIN ST,WHEATLAND,IA,52777-0218,,,,,,FIRST T&SB,WHEATLAND,IA,136108,0,11,69,N
2013,0000008756,3,          ,                              ,                         ,  ,11,60778,0,FARMERS & MRCH ST BK                                                  ,NEOLA                    ,IA                    ,2072270,FMSB BC                       ,NEOLA                    ,IA,UNITED STATES                           ,864248,0,19,2013,3,42-0245505,FARMERS & MERCHANTS STATE BANK,PO BOX 37,NEOLA,IA,51559-0037,FMSB BANCORP,PO BOX 37,NEOLA,IA,51559-0037,FARMERS & MRCH ST BK,NEOLA,IA,60778,0,11,22,N
2013,0000008761,3,          ,                              ,                         ,  ,11,246144,0,KERNDT BROS SVG BK                                                    ,LANSING                  ,IA                    ,1203590,KERNDT BK SVCS                ,LANSING                  ,IA,UNITED STATES                           ,665146,0,19,2013,3,42-0356760,KERNDT BROTHERS SAVINGS BANK,370 MAIN STREET,LANSING,IA,52151,,,,,,KERNDT BROS SVG BK,LANSING,IA,246144,0,11,147,N
2013,0000008762,3,          ,                              ,                         ,  ,9,71295,0,SACRAMENTO DEPOSIT BK                                                 ,SACRAMENTO               ,KY                    ,1133923,SACRAMENTO BANCORP            ,SACRAMENTO               ,KY,UNITED STATES                           ,180144,0,21,2013,3,61-0328255,SACRAMENTO DEPOSIT BANK,335 MAIN ST  P O BOX 228,SACRAMENTO,KY,42372,SACRAMENTO BANCSHARES,335 MAIN ST  P O BOX 228,SACRAMENTO,KY,42372,SACRAMENTO DEPOSIT BK,SACRAMENTO,KY,71295,0,9,48,N
2013,0000008774,3,          ,                              ,                         ,  ,9,539027,0,THE CECILIAN BK                                                       ,CECILIA                  ,KY                    ,1928633,FIRST CECILIAN BANCORP        ,CECILIA                  ,KY,UNITED STATES                           ,982142,0,21,2013,3,61-0153205,THE CECILIAN BANK,PO BOX 178,CECILIA,KY,42724-0178,FIRST CECILIAN BANCORP  INC.,104 EAST MAIN STREET,CECILIA,KY,42724,THE CECILIAN BK,CECILIA,KY,539027,0,9,572,N
2013,0000008785,3,          ,                              ,                         ,  ,9,340716,0,PEOPLES EXCH BK                                                       ,STANTON                  ,KY                    ,1246944,GENBEACH CO                   ,BEATTYVILLE              ,KY,UNITED STATES                           ,129910,0,21,2013,3,61-0305975,PEOPLES EXCHANGE BANK,PO BOX 4040,WINCHESTER,KY,40392,GENBEACH COMPANY  INC.,PO BOX 127,BEATTYVILLE,KY,41311,PEOPLES EXCH BK,STANTON,KY,340716,0,9,1751,N
2013,0000008798,3,          ,                              ,                         ,  ,13,328327,0,COTTONPORT BK                                                         ,COTTONPORT               ,LA                    ,1081097,MANSURA BSHRS                 ,MANSURA                  ,LA,UNITED STATES                           ,473930,0,22,2013,3,72-0161140,THE COTTONPORT BANK,144 SOUTH MAIN STREET,MARKSVILLE,LA,71351,MANSURA BANCSHARES INC.,PO BOX 489,MANSURA,LA,71350,COTTONPORT BK,COTTONPORT,LA,328327,0,13,376,N
2013,0000008800,3,          ,                              ,                         ,  ,13,232971,0,UNION BK                                                              ,MARKSVILLE               ,LA                    ,1084566,UNION BSHRS                   ,MARKSVILLE               ,LA,UNITED STATES                           ,144436,0,22,2013,3,72-0340040,THE UNION BANK,305 NORTH MAIN,MARKSVILLE,LA,71351,,,,,,UNION BK,MARKSVILLE,LA,232971,0,13,378,N
2013,0000008804,3,          ,                              ,                         ,  ,13,74634,0,BANK OF JENA                                                          ,JENA                     ,LA                    ,1104352,JBI FNCL CORP                 ,JENA                     ,LA,UNITED STATES                           ,181758,0,22,2013,3,72-0124930,BANK OF JENA,PO BOX 1440,JENA,LA,71342,,,,,,BANK OF JENA,JENA,LA,74634,0,13,48,N
2013,0000008807,3,          ,                              ,                         ,  ,13,234409,0,IBERVILLE BK                                                          ,PLAQUEMINE               ,LA                    ,1079731,A WILBERTS SONS LUMBER & SHING,PLAQUEMINE               ,LA,UNITED STATES                           ,88530,0,22,2013,3,72-0218570,IBERVILLE BANK,23405 EDEN STREET  P. O. BOX 695,PLAQUEMINE,LA,70765,,,,,,IBERVILLE BK,PLAQUEMINE,LA,234409,0,13,120,N
2013,0000008810,3,          ,                              ,                         ,  ,2,430178,0,BANK OF DELMARVA                                                      ,SEAFORD                  ,DE                    ,1249918,DELMAR BC                     ,SALISBURY                ,MD,UNITED STATES                           ,885225,0,10,2013,3,52-0238575,THE BANK OF DELMARVA,2245 NORTHWOOD DR.,SALISBURY,MD,21801,DELMAR BANCORP,2245 NORTHWOOD DR,SALISBURY,MD,21801,BANK OF DELMARVA,SEAFORD,DE,430178,0,2,103,N
2013,0000008811,3,          ,                              ,                         ,  ,2,500085,0,HEBRON SVG BK                                                         ,HEBRON                   ,MD                    ,2876544,HSB BANCORP                   ,HEBRON                   ,MD,UNITED STATES                           ,780722,0,24,2013,3,52-0348540,HEBRON SAVINGS BANK,101 N. MAIN ST.  P.O. BOX 59,HEBRON,MD,21830,HEBRON BANCORP,101 N. MAIN ST.  P.O. BOX 59,HEBRON,MD,21830,HEBRON SVG BK,HEBRON,MD,500085,0,2,194,N
2013,0000008816,3,          ,                              ,                         ,  ,2,448653,0,QUEENSTOWN BK OF MD                                                   ,QUEENSTOWN               ,MD                    ,2618614,QUEENSTOWN BC OF MD           ,QUEENSTOWN               ,MD,UNITED STATES                           ,429021,0,24,2013,3,52-0453270,QUEENSTOWN BANK OF MARYLAND,P.O. BOX 120,QUEENSTOWN,MD,21658,,,,,,QUEENSTOWN BK OF MD,QUEENSTOWN,MD,448653,0,2,198,N
2013,0000008831,3,          ,                              ,                         ,  ,11,108233,0,FIRST ST BK OF SAUK CENTRE                                            ,SAUK CENTRE              ,MN                    ,1124042,DUBOIS BSHRS                  ,SAUK CENTRE              ,MN,UNITED STATES                           ,769156,0,27,2013,3,41-0257200,FIRST STATE BANK SAUK CENTRE,423 MAIN ST S,SAUK CENTRE,MN,56378,DUBOIS BANKSHARE INC,423 MAIN ST S,SAUK CENTRE,MN,56378,FIRST ST BK OF SAUK CENTRE,SAUK CENTRE,MN,108233,0,11,33,N
2013,0000008831,3,          ,                              ,                         ,  ,11,108233,0,FIRST ST BK OF SAUK CENTRE                                            ,SAUK CENTRE              ,MN                    ,1124042,DUBOIS BSHRS                  ,SAUK CENTRE              ,MN,UNITED STATES                           ,769156,0,27,2013,5,23-1520145,BLAIR COUNTY FCU,3001 SIXTH AVENUE,ALTOONA,PA,16602,,,,,,BLAIR COUNTY FCU,ALTOONA,PA,48000,0,2,35,N
2013,0000008831,5,          ,                              ,                         ,  ,2,48000,0,BLAIR COUNTY FCU                                                      ,ALTOONA                  ,PA                    ,0,                              ,                         ,  ,                                        ,299082,0,42,2013,3,41-0257200,FIRST STATE BANK SAUK CENTRE,423 MAIN ST S,SAUK CENTRE,MN,56378,DUBOIS BANKSHARE INC,423 MAIN ST S,SAUK CENTRE,MN,56378,FIRST ST BK OF SAUK CENTRE,SAUK CENTRE,MN,108233,0,11,33,N
2013,0000008831,5,          ,                              ,                         ,  ,2,48000,0,BLAIR COUNTY FCU                                                      ,ALTOONA                  ,PA                    ,0,                              ,                         ,  ,                                        ,299082,0,42,2013,5,23-1520145,BLAIR COUNTY FCU,3001 SIXTH AVENUE,ALTOONA,PA,16602,,,,,,BLAIR COUNTY FCU,ALTOONA,PA,48000,0,2,35,N
2013,0000008867,3,          ,                              ,                         ,  ,11,136605,0,ULTIMA BK MN                                                          ,WINGER                   ,MN                    ,1127276,FINANCIAL SVC OF WINGER       ,WINGER                   ,MN,UNITED STATES                           ,225157,0,27,2013,3,41-0250590,ULTIMA BANK MINNESOTA,603 HILLIGOSS BLVD SE,FOSSTON,MN,56542,,,,,,ULTIMA BK MN,WINGER,MN,136605,0,11,82,N
2013,0000008871,3,          ,                              ,                         ,  ,13,50108,0,OMNIBANK                                                              ,BAY SPRINGS              ,MS                    ,0,                              ,                         ,  ,                                        ,854548,0,28,2013,3,64-0117020,OMNIBANK,236 E CAPITOL ST,JACKSON,MS,39201,,,,,,OMNIBANK,BAY SPRINGS,MS,50108,0,13,50,N
2013,0000008878,3,          ,                              ,                         ,  ,13,943422,0,STATE B&TC                                                            ,GREENWOOD                ,MS                    ,3131893,STATE BK & TR CO ESOP         ,GREENWOOD                ,MS,UNITED STATES                           ,736448,0,28,2013,3,64-0258020,STATE BANK AND TRUST COMPANY,147 SOUTH RAILROAD AVENUE,BROOKHAVEN,MS,39601,STATE CAPITAL CORPORATION,P.O.BOX 8287,GREENWOOD,MS,38935-8287,STATE B&TC,GREENWOOD,MS,943422,0,13,988,N
2013,0000008879,3,          ,                              ,                         ,  ,13,644190,0,COMMUNITY BK OF MS                                                    ,FOREST                   ,MS                    ,2313544,COMMUNITY BSHRS ESOP          ,BRANDON                  ,MS,UNITED STATES                           ,460033,0,28,2013,3,64-0154830,COMMUNITY BANK OF MISSISSIPPI,323 EAST THIRD STREET,FOREST,MS,39074,COMMUNITY BANCSHARES,1255 WEST GOVERNMENT STREET,BRANDON,MS,39042,COMMUNITY BK OF MS,FOREST,MS,644190,0,13,2163,N
2013,0000008886,3,          ,                              ,                         ,  ,11,283457,0,BANK OF LEES SUMMIT                                                   ,LEES SUMMIT              ,MO                    ,1050712,VALLEY VIEW BSHRS             ,OVERLAND PARK            ,KS,UNITED STATES                           ,951456,0,29,2013,3,44-0162090,BANK OF LEES SUMMIT,210 SW MAIN STREET,LEES SUMMIT,MO,64063,VALLEY VIEW BANCSHARES,7500 NW 95TH STREET,OVERLAND PARK,KS,66212,BANK OF LEES SUMMIT,LEES SUMMIT,MO,283457,0,11,139,N
2013,0000008889,3,          ,                              ,                         ,  ,11,205207,0,MIDWEST RGNL BK                                                       ,FESTUS                   ,MO                    ,3595020,MIDWEST RGNL BC               ,FESTUS                   ,MO,UNITED STATES                           ,691958,0,29,2013,3,44-0162290,MIDWEST REGIONAL BANK,363 FESTUS CENTRE DRIVE,FESTUS,MO,63028,MIDWEST REGIONAL BANCORP  INC.,363 FESTUS CENTRE DRIVE,FESTUS,MO,63028,MIDWEST RGNL BK,FESTUS,MO,205207,0,11,122,N
2013,0000008892,3,          ,                              ,                         ,  ,11,334433,0,BANK OF SULLIVAN                                                      ,SULLIVAN                 ,MO                    ,2300768,MID-MISSOURI HC               ,SULLIVAN                 ,MO,UNITED STATES                           ,436953,0,29,2013,3,43-0170310,BANK OF SULLIVAN,318 W MAIN ST,SULLIVAN,MO,63080-0489,,,,,,BANK OF SULLIVAN,SULLIVAN,MO,334433,0,11,573,N
2013,0000008896,3,          ,                              ,                         ,  ,11,69357,0,JONESBURG ST BK                                                       ,JONESBURG                ,MO                    ,1100251,MONTGOMERY BSHRS              ,JONESBURG                ,MO,UNITED STATES                           ,733755,0,29,2013,3,43-0346470,JONESBURG STATE BANK,110 FIRST STREET,JONESBURG,MO,63351,,,,,,JONESBURG ST BK,JONESBURG,MO,69357,0,11,56,N
2013,0000008898,3,          ,                              ,                         ,  ,11,312551,0,SAINT JOHNS B&TC                                                      ,SAINT LOUIS              ,MO                    ,2630746,UNITY BSHRS LLC               ,SAINT LOUIS              ,MO,UNITED STATES                           ,173557,0,29,2013,3,43-0492940,ST JOHNS BANK & TRUST CO,8924 ST CHARLES ROCK RD,ST LOUIS,MO,63114-4238,ST JOHNS BANCSHARES INC,1053 CAVE SPRINGS BLVD,ST PETERS,MO,63376-6432,SAINT JOHNS B&TC,SAINT LOUIS,MO,312551,0,11,56,N
2013,0000008904,3,          ,                              ,                         ,  ,11,827239,0,NODAWAY VALLEY BK                                                     ,MARYVILLE                ,MO                    ,1066414,NODAWAY VALLEY BSHRS          ,MARYVILLE                ,MO,UNITED STATES                           ,770657,0,29,2013,3,43-1302908,NODAWAY VALLEY BANK,304 N MAIN,MARYVILLE,MO,64468,,,,,,NODAWAY VALLEY BK,MARYVILLE,MO,827239,0,11,546,N
2013,0000008941,3,          ,                              ,                         ,  ,11,476954,0,BANK FORWARD                                                          ,HANNAFORD                ,ND                    ,1124257,SECURITY ST BHC               ,FARGO                    ,ND,UNITED STATES                           ,812557,0,38,2013,3,45-0192700,BANK FORWARD,390 WHEAT STREET  PO BOX 100,HANNAFORD,ND,58448,,,,,,BANK FORWARD,HANNAFORD,ND,476954,0,11,451,N
2013,0000008975,3,          ,                              ,                         ,  ,13,78475,0,COMMUNITY BK                                                          ,BRISTOW                  ,OK                    ,2411619,SOONER SOUTHWEST BSHRS CORP   ,TULSA                    ,OK,UNITED STATES                           ,938550,0,40,2013,3,73-0193350,COMMUNITY BANK,P.O. BOX 1020,BRISTOW,OK,74010,,,,,,COMMUNITY BK,BRISTOW,OK,78475,0,13,84,N
2013,0000008997,3,          ,                              ,                         ,  ,5,1145939,0,THE PALMETTO BK                                                       ,GREENVILLE               ,SC                    ,4147015,CAPGEN CAP GRP V LLC          ,NEW YORK                 ,NY,UNITED STATES                           ,862824,0,45,2013,3,57-0221130,THE PALMETTO BANK,306 EAST NORTH STREET,GREENVILLE,SC,29601,PALMETTO BANCSHARES,306 E NORTH STREET,GREENVILLE,SC,29601,THE PALMETTO BK,GREENVILLE,SC,1145939,0,5,863,N
2013,0000009023,3,          ,                              ,                         ,  ,5,295779,0,BANK OF CHARLES TOWN                                                  ,CHARLES TOWN             ,WV                    ,2234920,POTOMAC BSHRS                 ,CHARLES TOWN             ,WV,UNITED STATES                           ,1014125,0,54,2013,3,55-0118850,BANK OF CHARLES TOWN,111 EAST WASHINGTON STREET,CHARLES TOWN,WV,25414,POTOMAC BANCSHARES INC,PO BOX 906,CHARLES TOWN,WV,25414,BANK OF CHARLES TOWN,CHARLES TOWN,WV,295779,0,5,220,N
2013,0000009024,3,          ,                              ,                         ,  ,5,126285,0,CALHOUN CTY BK  INC                                                   ,GRANTSVILLE              ,WV                    ,1357046,CALHOUN BSHRS                 ,GRANTSVILLE              ,WV,UNITED STATES                           ,498625,0,54,2013,3,55-0681478,CALHOUN COUNTY BANK  INC,PO BOX 430,GRANTSVILLE,WV,26147,CALHOUN BANKSHARES INC,PO BOX 430,GRANTSVILLE,WV,26147,CALHOUN CTY BK  INC,GRANTSVILLE,WV,126285,0,5,244,N
2013,0000009036,3,          ,                              ,                         ,  ,9,84403,0,SECURITY ST BK                                                        ,IRON RIVER               ,WI                    ,1128497,SECURITY BSHRS                ,IRON RIVER               ,WI,UNITED STATES                           ,43052,0,55,2013,3,39-0281120,SECURITY STATE BANK,PO BOX 157,IRON RIVER,WI,54847-0157,SECURITY BANK SHARES,7865 US HWY 2,IRON RIVER,WI,54847,SECURITY ST BK,IRON RIVER,WI,84403,0,9,100,N
2013,0000009037,3,          ,                              ,                         ,  ,9,267769,0,MOUND CITY BK                                                         ,PLATTEVILLE              ,WI                    ,2510428,MOUND CITY FS                 ,PLATTEVILLE              ,WI,UNITED STATES                           ,259442,0,55,2013,3,39-0487540,MOUND CITY BANK,25 E PINE STREET,PLATTEVILLE,WI,53818,,,,,,MOUND CITY BK,PLATTEVILLE,WI,267769,0,9,333,N
2013,0000009047,3,          ,                              ,                         ,  ,11,348274,0,CITIZENS ST BK                                                        ,MONTICELLO               ,IA                    ,1245741,HERKY HAWK FNCL CORP          ,MONTICELLO               ,IA,UNITED STATES                           ,795548,0,19,2013,3,42-0181990,CITIZENS STATE BANK,117 W 1ST ST,MONTICELLO,IA,52310,,,,,,CITIZENS ST BK,MONTICELLO,IA,348274,0,11,313,N
2013,0000009057,3,          ,                              ,                         ,  ,5,103794,0,BANK OF MOUNDVILLE                                                    ,MOUNDVILLE               ,AL                    ,2317690,MOUNDVILLE BSHRS              ,MOUNDVILLE               ,AL,UNITED STATES                           ,586335,0,1,2013,3,63-0015350,BANK OF MOUNDVILLE,P.O. BOX 158,MOUNDVILLE,AL,35474,MOUNDVILLE BANCSHARES  INC.,319 MARKET STREET,MOUNDVILLE,AL,35474,BANK OF MOUNDVILLE,MOUNDVILLE,AL,103794,0,5,17,N
2013,0000009064,3,          ,                              ,                         ,  ,5,285809,0,PLANTERSFIRST                                                         ,CORDELE                  ,GA                    ,1081136,MID ST BK                     ,HAWKINSVILLE             ,GA,UNITED STATES                           ,300933,0,13,2013,3,58-0206260,PLANTERSFIRST,PO BOX 879,CORDELE,GA,31010,,,,,,PLANTERSFIRST,CORDELE,GA,285809,0,5,319,N
2013,0000009079,3,          ,                              ,                         ,  ,9,235870,0,THE HARVARD ST BK                                                     ,HARVARD                  ,IL                    ,1209604,HARVARD BSHRS                 ,HARVARD                  ,IL,UNITED STATES                           ,800134,0,17,2013,3,36-1197840,THE HARVARD STATE BANK,35 N. AYER STREET  P.O. BOX 40,HARVARD,IL,60033-0040,,,,,,THE HARVARD ST BK,HARVARD,IL,235870,0,9,238,N
2013,0000009080,3,          ,                              ,                         ,  ,9,176926,0,HOLCOMB ST BK                                                         ,HOLCOMB                  ,IL                    ,2391784,HOLCOMB BC INC ESOP           ,HOLCOMB                  ,IL,UNITED STATES                           ,568135,0,17,2013,3,36-1226570,HOLCOMB STATE BANK,108 W MAIN STREET,HOLCOMB,IL,61043-0105,,,,,,HOLCOMB ST BK,HOLCOMB,IL,176926,0,9,199,N
2013,0000009096,3,          ,                              ,                         ,  ,11,77293,0,ATKINS SVG B&TC                                                       ,ATKINS                   ,IA                    ,0,                              ,                         ,  ,                                        ,739346,0,19,2013,3,42-0463060,ATKINS SAVINGS BANK & TRUST,97 MAIN AVE BOX 176,ATKINS,IA,52206,,,,,,ATKINS SVG B&TC,ATKINS,IA,77293,0,11,58,N
2013,0000009104,3,          ,                              ,                         ,  ,11,54381,0,AMERICAN SVG BK                                                       ,TRIPOLI                  ,IA                    ,1141508,TRIPOLI BSHRS                 ,SAINT PAUL               ,MN,UNITED STATES                           ,337247,0,19,2013,3,42-0113660,AMERICAN SAVINGS BANK,312 S. MAIN STREET PO BOX 909,TRIPOLI,IA,50676,,,,,,AMERICAN SVG BK,TRIPOLI,IA,54381,0,11,14,N
2013,0000009106,3,          ,                              ,                         ,  ,11,53456,0,FARMERS ST BK                                                         ,YALE                     ,IA                    ,1491810,YALE BC                       ,YALE                     ,IA,UNITED STATES                           ,507349,0,19,2013,3,42-0247330,FARMERS STATE BANK,201 MAIN STREET,YALE,IA,50277,,,,,,FARMERS ST BK,YALE,IA,53456,0,11,22,N
2013,0000009106,3,          ,                              ,                         ,  ,11,53456,0,FARMERS ST BK                                                         ,YALE                     ,IA                    ,1491810,YALE BC                       ,YALE                     ,IA,UNITED STATES                           ,507349,0,19,2013,5,61-0549795,CLASS ACT FEDERAL CREDIT UNION,3620 FERN VALLEY RD,LOUISVILLE,KY,40219,,,,,,CLASS ACT FCU,LOUISVILLE,KY,160653,0,3,343,N
2013,0000009106,5,          ,                              ,                         ,  ,3,160653,0,CLASS ACT FCU                                                         ,LOUISVILLE               ,KY                    ,0,                              ,                         ,  ,                                        ,371586,0,21,2013,3,42-0247330,FARMERS STATE BANK,201 MAIN STREET,YALE,IA,50277,,,,,,FARMERS ST BK,YALE,IA,53456,0,11,22,N
2013,0000009106,5,          ,                              ,                         ,  ,3,160653,0,CLASS ACT FCU                                                         ,LOUISVILLE               ,KY                    ,0,                              ,                         ,  ,                                        ,371586,0,21,2013,5,61-0549795,CLASS ACT FEDERAL CREDIT UNION,3620 FERN VALLEY RD,LOUISVILLE,KY,40219,,,,,,CLASS ACT FCU,LOUISVILLE,KY,160653,0,3,343,N
2013,0000009123,3,          ,                              ,                         ,  ,11,576362,0,WESTERN ST BK                                                         ,DEVILS LAKE              ,ND                    ,4247081,WESTERN ST AGY INC ESOP & TR  ,DEVILS LAKE              ,ND,UNITED STATES                           ,233554,0,38,2013,3,45-0106740,WESTERN STATE BANK,110 4TH ST SE,DEVILS LAKE,ND,58301,,,,,,WESTERN ST BK,DEVILS LAKE,ND,576362,0,11,318,N
2013,0000009155,3,          ,                              ,                         ,  ,5,315687,0,COUNTYBANK                                                            ,GREENWOOD                ,SC                    ,3147625,TCB CORP                      ,GREENWOOD                ,SC,UNITED STATES                           ,271529,0,45,2013,3,57-0147610,COUNTYBANK,P. O. BOX 3129,GREENWOOD,SC,29648-3129,TCB CORP,PO BOX 3129,GREENWOOD,SC,29648-3129,COUNTYBANK,GREENWOOD,SC,315687,0,5,302,N
2013,0000009170,3,          ,                              ,                         ,  ,13,449338,0,FIRST SOUTH BK                                                        ,JACKSON                  ,TN                    ,1119075,HARDEMAN COUNTY INVESTMENT    ,JACKSON                  ,TN,UNITED STATES                           ,327453,0,47,2013,3,62-0225855,FIRST SOUTH BANK,1862 HWY 45 BYPASS,JACKSON,TN,38305,,,,,,FIRST SOUTH BK,JACKSON,TN,449338,0,13,149,N
2013,0000009176,3,          ,                              ,                         ,  ,13,250414,0,BANK OF CAMDEN                                                        ,CAMDEN                   ,TN                    ,3153242,CLAYTON BC                    ,KNOXVILLE                ,TN,UNITED STATES                           ,51253,0,47,2013,3,62-0123130,BANK OF CAMDEN,180 HWY 641 NORTH,CAMDEN,TN,38320,,,,,,BANK OF CAMDEN,CAMDEN,TN,250414,0,13,727,N
2013,0000009189,3,          ,                              ,                         ,  ,13,62719,0,BRIGHTON BK                                                           ,BRIGHTON                 ,TN                    ,1140248,BRIGHTON BC                   ,BRIGHTON                 ,TN,UNITED STATES                           ,227656,0,47,2013,3,62-0138830,BRIGHTON BANK,7663 HIGHWAY 51 S,BRIGHTON,TN,38011,BRIGHTON BANCORP  INC,7663 HIGHWAY 51 S,BRIGHTON,TN,38011,BRIGHTON BK,BRIGHTON,TN,62719,0,13,10,N
2013,0000009204,3,          ,                              ,                         ,  ,14,709913,0,CENTRAL BK                                                            ,PROVO                    ,UT                    ,1025662,CENTRAL BC                    ,PROVO                    ,UT,UNITED STATES                           ,622774,0,49,2013,3,87-0271990,CENTRAL BANK,95 NORTH UNIVERSITY AVE,PROVO,UT,84601,,,,,,CENTRAL BK,PROVO,UT,709913,0,14,388,N
2013,0000009208,3,          ,                              ,                         ,  ,14,249742,0,LEWISTON ST BK                                                        ,LEWISTON                 ,UT                    ,2797537,LEWISTON BC                   ,LEWISTON                 ,UT,UNITED STATES                           ,869971,0,49,2013,3,87-0148590,LEWISTON STATE BANK,P O BOX 32,LEWISTON,UT,84320,,,,,,LEWISTON ST BK,LEWISTON,UT,249742,0,14,36,N
2013,0000009208,3,          ,                              ,                         ,  ,14,249742,0,LEWISTON ST BK                                                        ,LEWISTON                 ,UT                    ,2797537,LEWISTON BC                   ,LEWISTON                 ,UT,UNITED STATES                           ,869971,0,49,2013,5,34-0823943,OHIO CATHOLIC FCU,13623 ROCKSIDE ROAD,GARFIELD HTS.,OH,44125,OHIO CATHOLIC FEDERAL CREDIT U,13623 ROCKSIDE RD,GARFIELD HEIGHTS,OH,44125,OHIO CATHOLIC FCU,GARFIELD HEIGHTS,OH,154095,0,3,355,N
2013,0000009208,5,          ,                              ,                         ,  ,3,154095,0,OHIO CATHOLIC FCU                                                     ,GARFIELD HEIGHTS         ,OH                    ,0,                              ,                         ,  ,                                        ,314088,0,39,2013,3,87-0148590,LEWISTON STATE BANK,P O BOX 32,LEWISTON,UT,84320,,,,,,LEWISTON ST BK,LEWISTON,UT,249742,0,14,36,N
